"DataCollection__collect_uuid","DataCollection__label","DataCollection__p_accelerometer_time","DataCollection__p_accelerometer_x","DataCollection__p_accelerometer_y","DataCollection__p_accelerometer_z","DataCollection__p_gyroscope_time","DataCollection__p_gyroscope_x","DataCollection__p_gyroscope_y","DataCollection__p_gyroscope_z","DataCollection__participant_uuid","DataCollection__w_accelerometer_time","DataCollection__w_accelerometer_x","DataCollection__w_accelerometer_y","DataCollection__w_accelerometer_z","DataCollection__w_gyroscope_time","DataCollection__w_gyroscope_x","DataCollection__w_gyroscope_y","DataCollection__w_gyroscope_z"
"","","2023-03-27 15:14:35.034","0.9053174","-8.760982","2.3950195","2023-03-27 15:14:35.034","0.0038388069","-0.049508512","0.013361357","","2023-03-27 15:14:35.669","5.1589255","-1.3806586","7.769495","2023-03-27 15:14:35.089","0.035412222","0","-0.014653334"
"","","2023-03-27 15:14:35.051","0.9580079","-8.765772","2.3758595","2023-03-27 15:14:35.051","-0.0020201476","-0.06708538","0.025079267","","2023-03-27 15:14:35.719","5.206782","-1.4524434","7.8029947","2023-03-27 15:14:35.09","0.03052778","0.0048844446","-0.02075889"
"","","2023-03-27 15:14:35.073","1.0346485","-8.741821","2.323169","2023-03-27 15:14:35.074","-0.0121401595","-0.04578009","0.02135084","","2023-03-27 15:14:35.72","5.2259245","-1.5840486","7.8963146","2023-03-27 15:14:35.13","0.028085556","0.009768889","-0.013432222"
"","","2023-03-27 15:14:35.088","1.0394385","-8.703502","2.3710694","2023-03-27 15:14:35.088","-0.015868586","-0.0005063496","0.0059045064","","2023-03-27 15:14:35.761","5.1852465","-1.6127625","7.91785","2023-03-27 15:14:35.131","0.018316668","0.009768889","-0.012211111"
"","","2023-03-27 15:14:35.111","1.0011182","-8.722662","2.44292","2023-03-27 15:14:35.112","-0.007879103","0.03091895","-0.009541828","","2023-03-27 15:14:35.803","5.1469617","-1.538585","7.8867435","2023-03-27 15:14:35.132","0.009768889","0.009768889","-0.0061055557"
"","","2023-03-27 15:14:35.133","0.9484278","-8.732242","2.4045997","2023-03-27 15:14:35.133","0.009697761","0.033049483","-0.010607094","","2023-03-27 15:14:35.805","5.1876397","-1.4620147","7.853244","2023-03-27 15:14:35.134","0.009768889","0.0012211112","-0.017095556"
"","","2023-03-27 15:14:35.151","0.9867481","-8.703502","2.304009","2023-03-27 15:14:35.152","0.015024084","0.012809456","0.00057818403","","2023-03-27 15:14:35.849","5.276174","-1.4333007","7.9011","2023-03-27 15:14:35.173","0.018316668","0.0012211112","-0.026864445"
"","","2023-03-27 15:14:35.175","1.0873389","-8.737032","2.2608986","2023-03-27 15:14:35.175","-0.0020201476","-0.019148478","0.0016434485","","2023-03-27 15:14:35.901","5.288138","-1.5170496","7.91785","2023-03-27 15:14:35.174","0.02075889","-0.0012211112","-0.023201112"
"","","2023-03-27 15:14:35.189","1.0825489","-8.799302","2.2944288","2023-03-27 15:14:35.19","-0.016401216","-0.03139902","-0.01220499","","2023-03-27 15:14:35.904","5.197211","-1.6127625","7.9537425","2023-03-27 15:14:35.222","0.013432222","-0.013432222","-0.015874445"
"","","2023-03-27 15:14:35.21","1.0681788","-8.770562","2.2800586","2023-03-27 15:14:35.21","-0.00734647","0.00055891485","-0.019661842","","2023-03-27 15:14:35.939","5.156533","-1.6151553","7.9680996","2023-03-27 15:14:35.224","0.014653334","-0.015874445","-0.01099"
"","","2023-03-27 15:14:35.225","0.9867481","-8.703502","2.3135889","2023-03-27 15:14:35.225","0.010230393","0.050093714","-0.009541828","","2023-03-27 15:14:35.983","5.111069","-1.4811572","7.874779","2023-03-27 15:14:35.225","0.0048844446","-0.02075889","-0.01099"
"","","2023-03-27 15:14:35.25","1.0059083","-8.698711","2.3854396","2023-03-27 15:14:35.251","0.017154612","0.04956108","0.010165564","","2023-03-27 15:14:35.984","5.15414","-1.4691931","7.8221374","2023-03-27 15:14:35.268","-0.0061055557","-0.018316668","-0.0061055557"
"","","2023-03-27 15:14:35.266","1.0250684","-8.765772","2.3950195","2023-03-27 15:14:35.267","0.008632497","-0.032996915","0.016024519","","2023-03-27 15:14:36.029","5.1014977","-1.5098711","7.8604226","2023-03-27 15:14:35.269","-0.0036633336","-0.018316668","0.0012211112"
"","","2023-03-27 15:14:35.289","1.0298585","-8.818462","2.327959","2023-03-27 15:14:35.29","-0.005748573","-0.122479126","0.008567667","","2023-03-27 15:14:36.076","5.139783","-1.6127625","7.867601","2023-03-27 15:14:35.308","0.0024422223","-0.018316668","0.009768889"
"","","2023-03-27 15:14:35.308","1.0250684","-8.808882","2.179468","2023-03-27 15:14:35.309","-0.011607528","-0.122479126","-0.0015523449","","2023-03-27 15:14:36.077","5.2426744","-1.6247265","7.853244","2023-03-27 15:14:35.311","-0.018316668","-0.007326667","0.012211111"
"","","2023-03-27 15:14:35.325","1.0154883","-8.741821","2.2129982","2023-03-27 15:14:35.326","-0.008411734","-0.022876903","-0.007943932","","2023-03-27 15:14:36.122","5.2570314","-1.6247265","7.932207","2023-03-27 15:14:35.353","-0.046402223","0.0048844446","0.0061055557"
"","","2023-03-27 15:14:35.346","0.97237796","-8.689131","2.3519094","2023-03-27 15:14:35.347","-0.0014875154","0.072464265","-0.010607094","","2023-03-27 15:14:36.165","5.2833524","-1.605584","7.9776707","2023-03-27 15:14:35.356","-0.023201112","0.01099","-0.009768889"
"","","2023-03-27 15:14:35.367","0.9196875","-8.698711","2.5004005","2023-03-27 15:14:35.368","0.001708278","0.06980111","-0.009009196","","2023-03-27 15:14:36.169","5.319245","-1.5098711","7.9106717","2023-03-27 15:14:35.403","0.013432222","0.015874445","-0.013432222"
"","","2023-03-27 15:14:35.387","0.8909473","-8.727451","2.548301","2023-03-27 15:14:35.388","0.001708278","-0.012756891","-0.00048708043","","2023-03-27 15:14:36.208","5.3144593","-1.4979069","7.925029","2023-03-27 15:14:35.403","0.03297","0.014653334","-0.013432222"
"","","2023-03-27 15:14:35.403","0.92926764","-8.708291","2.3998096","2023-03-27 15:14:35.403","0.0033061747","-0.08306434","0.011763461","","2023-03-27 15:14:36.254","5.2235317","-1.5960127","7.9011","2023-03-27 15:14:35.404","0.029306669","0.008547778","-0.0024422223"
"","","2023-03-27 15:14:35.427","1.0585986","-8.737032","2.2513185","2023-03-27 15:14:35.428","0.0006430135","-0.07933592","0.0075024036","","2023-03-27 15:14:36.255","5.151747","-1.5936198","7.874779","2023-03-27 15:14:35.449","0.012211111","0.0048844446","0.008547778"
"","","2023-03-27 15:14:35.448","1.1160791","-8.808882","2.2369483","2023-03-27 15:14:35.448","-0.0041506765","-0.010093729","-0.021259738","","2023-03-27 15:14:36.299","5.1613183","-1.4500505","7.7886376","2023-03-27 15:14:35.449","-0.0024422223","0.0061055557","0.013432222"
"","","2023-03-27 15:14:35.466","1.1112891","-8.823253","2.2704787","2023-03-27 15:14:35.467","-0.0036180443","0.07086637","-0.049489245","","2023-03-27 15:14:36.345","5.1996036","-1.5194423","7.776674","2023-03-27 15:14:35.487","-0.013432222","0.0061055557","0.015874445"
"","","2023-03-27 15:14:35.486","1.0490186","-8.708291","2.308799","2023-03-27 15:14:35.489","-0.0009548832","0.1209338","-0.053750303","","2023-03-27 15:14:36.391","5.1828537","-1.5936198","7.877172","2023-03-27 15:14:35.488","-0.01099","0.0012211112","0.0048844446"
"","","2023-03-27 15:14:35.505","1.101709","-8.655601","2.3998096","2023-03-27 15:14:35.506","-0.0062812055","0.10069378","-0.037771337","","2023-03-27 15:14:36.394","5.1828537","-1.5337993","7.7790666","2023-03-27 15:14:35.535","0.0012211112","-0.009768889","-0.0048844446"
