1659201842923,2022-07-30T12:24:02.923,20.88,0.973,0.063
1659201842963,2022-07-30T12:24:02.963,20.92,0.972,0.06
1659201843003,2022-07-30T12:24:03.003,20.96,0.973,0.058
1659201843043,2022-07-30T12:24:03.043,21.0,0.972,0.057
1659201843083,2022-07-30T12:24:03.083,21.04,0.967,0.06
1659201843123,2022-07-30T12:24:03.123,21.08,0.97,0.062
1659201843163,2022-07-30T12:24:03.163,21.12,0.972,0.061
1659201843203,2022-07-30T12:24:03.203,21.16,0.97,0.058
1659201843243,2022-07-30T12:24:03.243,21.2,0.97,0.06
1659201843283,2022-07-30T12:24:03.283,21.24,0.969,0.062
1659201843323,2022-07-30T12:24:03.323,21.28,0.97,0.064
1659201843363,2022-07-30T12:24:03.363,21.32,0.969,0.063
1659201843403,2022-07-30T12:24:03.403,21.36,0.971,0.062
1659201843443,2022-07-30T12:24:03.443,21.4,0.972,0.06
1659201843483,2022-07-30T12:24:03.483,21.44,0.967,0.062
1659201843523,2022-07-30T12:24:03.523,21.48,0.968,0.063
1659201843563,2022-07-30T12:24:03.563,21.52,0.971,0.062
1659201843603,2022-07-30T12:24:03.603,21.56,0.971,0.06
1659201843643,2022-07-30T12:24:03.643,21.6,0.971,0.061
1659201843683,2022-07-30T12:24:03.683,21.64,0.97,0.06
1659201843723,2022-07-30T12:24:03.723,21.68,0.968,0.063
1659201843763,2022-07-30T12:24:03.763,21.72,0.969,0.064
1659201843803,2022-07-30T12:24:03.803,21.76,0.97,0.064
1659201843843,2022-07-30T12:24:03.843,21.8,0.971,0.062
1659201843883,2022-07-30T12:24:03.883,21.84,0.969,0.062
1659201843923,2022-07-30T12:24:03.923,21.88,0.97,0.061
1659201843963,2022-07-30T12:24:03.963,21.92,0.971,0.061
1659201844003,2022-07-30T12:24:04.003,21.96,0.97,0.064
1659201844043,2022-07-30T12:24:04.043,22.0,0.969,0.062
1659201844083,2022-07-30T12:24:04.083,22.04,0.971,0.066
1659201844123,2022-07-30T12:24:04.123,22.08,0.97,0.064
1659201844163,2022-07-30T12:24:04.163,22.12,0.967,0.063
1659201844203,2022-07-30T12:24:04.203,22.16,0.972,0.062
1659201844243,2022-07-30T12:24:04.243,22.2,0.973,0.061
1659201844283,2022-07-30T12:24:04.283,22.24,0.97,0.065
1659201844323,2022-07-30T12:24:04.323,22.28,0.969,0.063
1659201844363,2022-07-30T12:24:04.363,22.32,0.971,0.06
1659201844403,2022-07-30T12:24:04.403,22.36,0.969,0.059
1659201844443,2022-07-30T12:24:04.443,22.4,0.969,0.06
1659201844483,2022-07-30T12:24:04.483,22.44,0.97,0.062
1659201844523,2022-07-30T12:24:04.523,22.48,0.969,0.062
1659201844563,2022-07-30T12:24:04.563,22.52,0.967,0.063
1659201844603,2022-07-30T12:24:04.603,22.56,0.966,0.058
1659201844643,2022-07-30T12:24:04.643,22.6,0.971,0.065
1659201844683,2022-07-30T12:24:04.683,22.64,0.973,0.065
1659201844723,2022-07-30T12:24:04.723,22.68,0.972,0.069
1659201844763,2022-07-30T12:24:04.763,22.72,0.966,0.076
1659201844803,2022-07-30T12:24:04.803,22.76,0.966,0.073
1659201844843,2022-07-30T12:24:04.843,22.8,0.972,0.068
1659201844883,2022-07-30T12:24:04.883,22.84,0.97,0.064
1659201844923,2022-07-30T12:24:04.923,22.88,0.968,0.063
1659201844963,2022-07-30T12:24:04.963,22.92,0.968,0.07
1659201845003,2022-07-30T12:24:05.003,22.96,0.968,0.069
1659201845043,2022-07-30T12:24:05.043,23.0,0.969,0.06
1659201845083,2022-07-30T12:24:05.083,23.04,0.969,0.069
1659201845123,2022-07-30T12:24:05.123,23.08,0.972,0.068
1659201845163,2022-07-30T12:24:05.163,23.12,0.967,0.07
1659201845203,2022-07-30T12:24:05.203,23.16,0.97,0.069
1659201845243,2022-07-30T12:24:05.243,23.2,0.97,0.068
1659201845283,2022-07-30T12:24:05.283,23.24,0.975,0.058
1659201845323,2022-07-30T12:24:05.323,23.28,0.973,0.057
1659201845363,2022-07-30T12:24:05.363,23.32,0.97,0.064
1659201845403,2022-07-30T12:24:05.403,23.36,0.969,0.054
1659201845443,2022-07-30T12:24:05.443,23.4,0.968,0.061
1659201845483,2022-07-30T12:24:05.483,23.44,0.97,0.068
1659201845523,2022-07-30T12:24:05.523,23.48,0.966,0.076
1659201845563,2022-07-30T12:24:05.563,23.52,0.968,0.076
1659201845603,2022-07-30T12:24:05.603,23.56,0.973,0.064
1659201845643,2022-07-30T12:24:05.643,23.6,0.968,0.06
1659201845683,2022-07-30T12:24:05.683,23.64,0.969,0.06
1659201845723,2022-07-30T12:24:05.723,23.68,0.97,0.065
1659201845763,2022-07-30T12:24:05.763,23.72,0.963,0.055
1659201845803,2022-07-30T12:24:05.803,23.76,0.978,0.036
1659201845843,2022-07-30T12:24:05.843,23.8,0.982,0.021
1659201845883,2022-07-30T12:24:05.883,23.84,0.967,0.036
1659201845923,2022-07-30T12:24:05.923,23.88,0.977,0.042
1659201845963,2022-07-30T12:24:05.963,23.92,0.986,0.036
1659201846003,2022-07-30T12:24:06.003,23.96,0.982,0.027
1659201846043,2022-07-30T12:24:06.043,24.0,0.977,0.03
1659201846083,2022-07-30T12:24:06.083,24.04,0.972,0.053
1659201846123,2022-07-30T12:24:06.123,24.08,0.958,0.052
1659201846163,2022-07-30T12:24:06.163,24.12,0.96,0.074
1659201846203,2022-07-30T12:24:06.203,24.16,0.954,0.059
1659201846243,2022-07-30T12:24:06.243,24.2,0.954,0.094
1659201846283,2022-07-30T12:24:06.283,24.24,0.958,0.103
1659201846323,2022-07-30T12:24:06.323,24.28,0.971,0.068
1659201846363,2022-07-30T12:24:06.363,24.32,0.973,0.046
1659201846403,2022-07-30T12:24:06.403,24.36,0.973,0.041
1659201846443,2022-07-30T12:24:06.443,24.4,0.973,0.053
