epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1679949893311,2023-03-27T15:44:53.311,42.14,0.923,-0.27,0.294
1679949893331,2023-03-27T15:44:53.331,42.16,0.923,-0.27,0.296
1679949893351,2023-03-27T15:44:53.351,42.18,0.926,-0.267,0.296
1679949893371,2023-03-27T15:44:53.371,42.2,0.927,-0.267,0.296
1679949893391,2023-03-27T15:44:53.391,42.22,0.926,-0.269,0.294
1679949893411,2023-03-27T15:44:53.411,42.24,0.923,-0.271,0.292
1679949893431,2023-03-27T15:44:53.431,42.26,0.923,-0.272,0.292
1679949893451,2023-03-27T15:44:53.451,42.28,0.924,-0.272,0.295
1679949893471,2023-03-27T15:44:53.471,42.3,0.927,-0.267,0.294
1679949893491,2023-03-27T15:44:53.491,42.32,0.923,-0.265,0.293
1679949893511,2023-03-27T15:44:53.511,42.34,0.926,-0.267,0.293
1679949893531,2023-03-27T15:44:53.531,42.36,0.927,-0.265,0.294
1679949893551,2023-03-27T15:44:53.551,42.38,0.926,-0.264,0.294
1679949893571,2023-03-27T15:44:53.571,42.4,0.926,-0.268,0.294
1679949893591,2023-03-27T15:44:53.591,42.42,0.924,-0.269,0.292
1679949893611,2023-03-27T15:44:53.611,42.44,0.924,-0.269,0.293
1679949893631,2023-03-27T15:44:53.631,42.46,0.923,-0.267,0.294
1679949893651,2023-03-27T15:44:53.651,42.48,0.924,-0.266,0.294
1679949893671,2023-03-27T15:44:53.671,42.5,0.925,-0.266,0.295
1679949893691,2023-03-27T15:44:53.691,42.52,0.926,-0.271,0.295
1679949893711,2023-03-27T15:44:53.711,42.54,0.926,-0.271,0.293
1679949893731,2023-03-27T15:44:53.731,42.56,0.924,-0.267,0.294
1679949893751,2023-03-27T15:44:53.751,42.58,0.924,-0.265,0.294
1679949893771,2023-03-27T15:44:53.771,42.6,0.923,-0.268,0.295
1679949893791,2023-03-27T15:44:53.791,42.62,0.924,-0.27,0.292
1679949893811,2023-03-27T15:44:53.811,42.64,0.926,-0.268,0.294
1679949893831,2023-03-27T15:44:53.831,42.66,0.926,-0.266,0.295
1679949893851,2023-03-27T15:44:53.851,42.68,0.926,-0.269,0.294
1679949893871,2023-03-27T15:44:53.871,42.7,0.924,-0.268,0.292
1679949893891,2023-03-27T15:44:53.891,42.72,0.924,-0.267,0.295
1679949893911,2023-03-27T15:44:53.911,42.74,0.926,-0.265,0.296
1679949893931,2023-03-27T15:44:53.931,42.76,0.922,-0.27,0.293
1679949893951,2023-03-27T15:44:53.951,42.78,0.923,-0.271,0.293
1679949893971,2023-03-27T15:44:53.971,42.8,0.925,-0.268,0.292
1679949893991,2023-03-27T15:44:53.991,42.82,0.926,-0.267,0.294
1679949894011,2023-03-27T15:44:54.011,42.84,0.927,-0.269,0.294
1679949894031,2023-03-27T15:44:54.031,42.86,0.926,-0.271,0.294
1679949894051,2023-03-27T15:44:54.051,42.88,0.923,-0.274,0.292
1679949894071,2023-03-27T15:44:54.071,42.9,0.92,-0.274,0.291
1679949894091,2023-03-27T15:44:54.091,42.92,0.923,-0.27,0.296
1679949894111,2023-03-27T15:44:54.111,42.94,0.925,-0.266,0.298
1679949894131,2023-03-27T15:44:54.131,42.96,0.927,-0.265,0.296
1679949894151,2023-03-27T15:44:54.151,42.98,0.926,-0.267,0.292
1679949894171,2023-03-27T15:44:54.171,43,0.924,-0.267,0.294
1679949894191,2023-03-27T15:44:54.191,43.02,0.924,-0.265,0.295
1679949894211,2023-03-27T15:44:54.211,43.04,0.924,-0.266,0.295
1679949894231,2023-03-27T15:44:54.231,43.06,0.925,-0.266,0.296
1679949894251,2023-03-27T15:44:54.251,43.08,0.926,-0.269,0.295
1679949894271,2023-03-27T15:44:54.271,43.1,0.926,-0.27,0.293
1679949894291,2023-03-27T15:44:54.291,43.12,0.925,-0.268,0.295
1679949894311,2023-03-27T15:44:54.311,43.14,0.923,-0.269,0.296
1679949894331,2023-03-27T15:44:54.331,43.16,0.924,-0.267,0.294
1679949894351,2023-03-27T15:44:54.351,43.18,0.923,-0.266,0.292
1679949894371,2023-03-27T15:44:54.371,43.2,0.924,-0.265,0.297
1679949894391,2023-03-27T15:44:54.391,43.22,0.924,-0.264,0.297
1679949894411,2023-03-27T15:44:54.411,43.24,0.924,-0.265,0.295
1679949894431,2023-03-27T15:44:54.431,43.26,0.925,-0.265,0.296
1679949894451,2023-03-27T15:44:54.451,43.28,0.925,-0.264,0.295
1679949894471,2023-03-27T15:44:54.471,43.3,0.924,-0.263,0.295
1679949894491,2023-03-27T15:44:54.491,43.32,0.926,-0.261,0.297
1679949894511,2023-03-27T15:44:54.511,43.34,0.928,-0.258,0.3
1679949894531,2023-03-27T15:44:54.531,43.36,0.924,-0.262,0.297
1679949894551,2023-03-27T15:44:54.551,43.38,0.922,-0.265,0.295
1679949894571,2023-03-27T15:44:54.571,43.4,0.925,-0.264,0.296
1679949894591,2023-03-27T15:44:54.591,43.42,0.927,-0.261,0.299
1679949894611,2023-03-27T15:44:54.611,43.44,0.927,-0.26,0.298
1679949894631,2023-03-27T15:44:54.631,43.46,0.926,-0.262,0.296
1679949894651,2023-03-27T15:44:54.651,43.48,0.925,-0.264,0.297
1679949894671,2023-03-27T15:44:54.671,43.5,0.922,-0.262,0.294
1679949894691,2023-03-27T15:44:54.691,43.52,0.924,-0.259,0.299
1679949894711,2023-03-27T15:44:54.711,43.54,0.929,-0.256,0.302
1679949894731,2023-03-27T15:44:54.731,43.56,0.928,-0.254,0.3
1679949894751,2023-03-27T15:44:54.751,43.58,0.929,-0.255,0.296
1679949894771,2023-03-27T15:44:54.771,43.6,0.927,-0.255,0.299
1679949894791,2023-03-27T15:44:54.791,43.62,0.924,-0.258,0.301
1679949894811,2023-03-27T15:44:54.811,43.64,0.926,-0.256,0.305
1679949894831,2023-03-27T15:44:54.831,43.66,0.926,-0.254,0.301
1679949894851,2023-03-27T15:44:54.851,43.68,0.928,-0.256,0.301
1679949894871,2023-03-27T15:44:54.871,43.7,0.927,-0.256,0.298
1679949894891,2023-03-27T15:44:54.891,43.72,0.928,-0.256,0.302
1679949894911,2023-03-27T15:44:54.911,43.74,0.928,-0.256,0.301
1679949894931,2023-03-27T15:44:54.931,43.76,0.926,-0.255,0.3
1679949894951,2023-03-27T15:44:54.951,43.78,0.927,-0.255,0.303
1679949894971,2023-03-27T15:44:54.971,43.8,0.926,-0.255,0.302
1679949894991,2023-03-27T15:44:54.991,43.82,0.926,-0.253,0.303
1679949895011,2023-03-27T15:44:55.011,43.84,0.928,-0.251,0.304
1679949895031,2023-03-27T15:44:55.031,43.86,0.926,-0.252,0.306
1679949895051,2023-03-27T15:44:55.051,43.88,0.924,-0.249,0.305
1679949895071,2023-03-27T15:44:55.071,43.9,0.926,-0.245,0.308
1679949895091,2023-03-27T15:44:55.091,43.92,0.929,-0.24,0.309
1679949895111,2023-03-27T15:44:55.111,43.94,0.932,-0.238,0.309
1679949895131,2023-03-27T15:44:55.131,43.96,0.925,-0.243,0.306
1679949895151,2023-03-27T15:44:55.151,43.98,0.924,-0.252,0.306
1679949895171,2023-03-27T15:44:55.171,44,0.926,-0.252,0.308
1679949895191,2023-03-27T15:44:55.191,44.02,0.929,-0.246,0.308
1679949895211,2023-03-27T15:44:55.211,44.04,0.93,-0.242,0.306
1679949895231,2023-03-27T15:44:55.231,44.06,0.927,-0.242,0.306
1679949895251,2023-03-27T15:44:55.251,44.08,0.923,-0.245,0.307
1679949895271,2023-03-27T15:44:55.271,44.1,0.924,-0.25,0.306
1679949895291,2023-03-27T15:44:55.291,44.12,0.924,-0.248,0.305
1679949895311,2023-03-27T15:44:55.311,44.14,0.926,-0.249,0.308
1679949895331,2023-03-27T15:44:55.331,44.16,0.927,-0.247,0.308
1679949895351,2023-03-27T15:44:55.351,44.18,0.928,-0.247,0.307
1679949895371,2023-03-27T15:44:55.371,44.2,0.927,-0.247,0.305
1679949895391,2023-03-27T15:44:55.391,44.22,0.925,-0.244,0.311
1679949895411,2023-03-27T15:44:55.411,44.24,0.926,-0.242,0.309
1679949895431,2023-03-27T15:44:55.431,44.26,0.928,-0.246,0.309
1679949895451,2023-03-27T15:44:55.451,44.28,0.926,-0.252,0.309
1679949895471,2023-03-27T15:44:55.471,44.3,0.925,-0.252,0.306
1679949895491,2023-03-27T15:44:55.491,44.32,0.925,-0.253,0.304
1679949895511,2023-03-27T15:44:55.511,44.34,0.926,-0.251,0.303
1679949895531,2023-03-27T15:44:55.531,44.36,0.926,-0.252,0.303
1679949895551,2023-03-27T15:44:55.551,44.38,0.927,-0.25,0.305
1679949895571,2023-03-27T15:44:55.571,44.4,0.927,-0.247,0.305
1679949895591,2023-03-27T15:44:55.591,44.42,0.928,-0.247,0.307
1679949895611,2023-03-27T15:44:55.611,44.44,0.924,-0.249,0.304
1679949895631,2023-03-27T15:44:55.631,44.46,0.924,-0.254,0.304
1679949895651,2023-03-27T15:44:55.651,44.48,0.926,-0.257,0.307
1679949895671,2023-03-27T15:44:55.671,44.5,0.926,-0.26,0.302
1679949895691,2023-03-27T15:44:55.691,44.52,0.925,-0.258,0.304
1679949895711,2023-03-27T15:44:55.711,44.54,0.928,-0.248,0.307
1679949895731,2023-03-27T15:44:55.731,44.56,0.926,-0.247,0.305
1679949895751,2023-03-27T15:44:55.751,44.58,0.926,-0.261,0.299
1679949895771,2023-03-27T15:44:55.771,44.6,0.922,-0.266,0.299
1679949895791,2023-03-27T15:44:55.791,44.62,0.926,-0.26,0.301
1679949895811,2023-03-27T15:44:55.811,44.64,0.926,-0.26,0.302
1679949895831,2023-03-27T15:44:55.831,44.66,0.924,-0.265,0.297
1679949895851,2023-03-27T15:44:55.851,44.68,0.924,-0.266,0.297
1679949895871,2023-03-27T15:44:55.871,44.7,0.924,-0.265,0.299
1679949895891,2023-03-27T15:44:55.891,44.72,0.923,-0.266,0.296
1679949895911,2023-03-27T15:44:55.911,44.74,0.923,-0.263,0.3
1679949895931,2023-03-27T15:44:55.931,44.76,0.923,-0.258,0.303
1679949895951,2023-03-27T15:44:55.951,44.78,0.927,-0.253,0.305
1679949895971,2023-03-27T15:44:55.971,44.8,0.929,-0.25,0.305
1679949895991,2023-03-27T15:44:55.991,44.82,0.925,-0.251,0.304
1679949896011,2023-03-27T15:44:56.011,44.84,0.925,-0.257,0.301
1679949896031,2023-03-27T15:44:56.031,44.86,0.926,-0.263,0.3
1679949896051,2023-03-27T15:44:56.051,44.88,0.926,-0.264,0.3
1679949896071,2023-03-27T15:44:56.071,44.9,0.925,-0.264,0.301
1679949896091,2023-03-27T15:44:56.091,44.92,0.924,-0.262,0.299
1679949896111,2023-03-27T15:44:56.111,44.94,0.924,-0.261,0.3
1679949896131,2023-03-27T15:44:56.131,44.96,0.925,-0.262,0.3
1679949896151,2023-03-27T15:44:56.151,44.98,0.924,-0.262,0.3
1679949896171,2023-03-27T15:44:56.171,45,0.928,-0.26,0.305
1679949896191,2023-03-27T15:44:56.191,45.02,0.927,-0.261,0.305
1679949896211,2023-03-27T15:44:56.211,45.04,0.925,-0.261,0.296
1679949896231,2023-03-27T15:44:56.231,45.06,0.924,-0.263,0.296
1679949896251,2023-03-27T15:44:56.251,45.08,0.925,-0.262,0.301
1679949896271,2023-03-27T15:44:56.271,45.1,0.926,-0.26,0.301
1679949896291,2023-03-27T15:44:56.291,45.12,0.923,-0.26,0.294
1679949896311,2023-03-27T15:44:56.311,45.14,0.926,-0.26,0.299
1679949896331,2023-03-27T15:44:56.331,45.16,0.925,-0.259,0.304
1679949896351,2023-03-27T15:44:56.351,45.18,0.928,-0.255,0.303
1679949896371,2023-03-27T15:44:56.371,45.2,0.927,-0.255,0.3
1679949896391,2023-03-27T15:44:56.391,45.22,0.921,-0.261,0.297
1679949896411,2023-03-27T15:44:56.411,45.24,0.924,-0.262,0.301
1679949896431,2023-03-27T15:44:56.431,45.26,0.928,-0.257,0.305
1679949896451,2023-03-27T15:44:56.451,45.28,0.926,-0.255,0.302
1679949896471,2023-03-27T15:44:56.471,45.3,0.923,-0.259,0.299
1679949896491,2023-03-27T15:44:56.491,45.32,0.925,-0.26,0.304
1679949896511,2023-03-27T15:44:56.511,45.34,0.926,-0.263,0.298
1679949896531,2023-03-27T15:44:56.531,45.36,0.926,-0.264,0.298
1679949896551,2023-03-27T15:44:56.551,45.38,0.923,-0.26,0.3
1679949896571,2023-03-27T15:44:56.571,45.4,0.926,-0.256,0.299
1679949896591,2023-03-27T15:44:56.591,45.42,0.926,-0.253,0.3
1679949896611,2023-03-27T15:44:56.611,45.44,0.926,-0.254,0.3
1679949896631,2023-03-27T15:44:56.631,45.46,0.926,-0.257,0.299
1679949896651,2023-03-27T15:44:56.651,45.48,0.927,-0.258,0.299
1679949896671,2023-03-27T15:44:56.671,45.5,0.927,-0.258,0.299
1679949896691,2023-03-27T15:44:56.691,45.52,0.926,-0.255,0.301
1679949896711,2023-03-27T15:44:56.711,45.54,0.927,-0.259,0.302
1679949896731,2023-03-27T15:44:56.731,45.56,0.926,-0.263,0.297
1679949896751,2023-03-27T15:44:56.751,45.58,0.924,-0.263,0.299
1679949896771,2023-03-27T15:44:56.771,45.6,0.923,-0.262,0.3
1679949896791,2023-03-27T15:44:56.791,45.62,0.923,-0.26,0.301
1679949896811,2023-03-27T15:44:56.811,45.64,0.927,-0.259,0.3
1679949896831,2023-03-27T15:44:56.831,45.66,0.928,-0.261,0.3
1679949896851,2023-03-27T15:44:56.851,45.68,0.926,-0.265,0.294
1679949896871,2023-03-27T15:44:56.871,45.7,0.924,-0.265,0.294
1679949896891,2023-03-27T15:44:56.891,45.72,0.924,-0.263,0.295
1679949896911,2023-03-27T15:44:56.911,45.74,0.923,-0.264,0.299
1679949896931,2023-03-27T15:44:56.931,45.76,0.925,-0.261,0.302
1679949896951,2023-03-27T15:44:56.951,45.78,0.928,-0.26,0.299
1679949896971,2023-03-27T15:44:56.971,45.8,0.924,-0.263,0.295
1679949896991,2023-03-27T15:44:56.991,45.82,0.925,-0.259,0.3
1679949897011,2023-03-27T15:44:57.011,45.84,0.927,-0.255,0.301
1679949897031,2023-03-27T15:44:57.031,45.86,0.925,-0.261,0.295
1679949897051,2023-03-27T15:44:57.051,45.88,0.924,-0.267,0.295
1679949897071,2023-03-27T15:44:57.071,45.9,0.924,-0.262,0.299
1679949897091,2023-03-27T15:44:57.091,45.92,0.925,-0.258,0.302
1679949897111,2023-03-27T15:44:57.111,45.94,0.926,-0.257,0.301
1679949897131,2023-03-27T15:44:57.131,45.96,0.925,-0.259,0.299
1679949897151,2023-03-27T15:44:57.151,45.98,0.924,-0.262,0.302
1679949897171,2023-03-27T15:44:57.171,46,0.925,-0.261,0.296
1679949897191,2023-03-27T15:44:57.191,46.02,0.925,-0.26,0.298
1679949897211,2023-03-27T15:44:57.211,46.04,0.924,-0.262,0.299
1679949897231,2023-03-27T15:44:57.231,46.06,0.925,-0.26,0.3
1679949897251,2023-03-27T15:44:57.251,46.08,0.924,-0.256,0.298
1679949897271,2023-03-27T15:44:57.271,46.1,0.925,-0.255,0.302
1679949897291,2023-03-27T15:44:57.291,46.12,0.925,-0.254,0.301
1679949897311,2023-03-27T15:44:57.311,46.14,0.927,-0.256,0.301
1679949897331,2023-03-27T15:44:57.331,46.16,0.926,-0.259,0.301
1679949897351,2023-03-27T15:44:57.351,46.18,0.924,-0.262,0.3
1679949897371,2023-03-27T15:44:57.371,46.2,0.925,-0.261,0.3
1679949897391,2023-03-27T15:44:57.391,46.22,0.926,-0.26,0.301
1679949897411,2023-03-27T15:44:57.411,46.24,0.924,-0.262,0.299
1679949897431,2023-03-27T15:44:57.431,46.26,0.924,-0.263,0.298
1679949897451,2023-03-27T15:44:57.451,46.28,0.926,-0.263,0.299
1679949897471,2023-03-27T15:44:57.471,46.3,0.926,-0.26,0.302
1679949897491,2023-03-27T15:44:57.491,46.32,0.925,-0.261,0.301
1679949897511,2023-03-27T15:44:57.511,46.34,0.926,-0.261,0.298
1679949897531,2023-03-27T15:44:57.531,46.36,0.926,-0.259,0.297
1679949897551,2023-03-27T15:44:57.551,46.38,0.923,-0.26,0.298
1679949897571,2023-03-27T15:44:57.571,46.4,0.924,-0.263,0.298
1679949897591,2023-03-27T15:44:57.591,46.42,0.924,-0.265,0.3
1679949897611,2023-03-27T15:44:57.611,46.44,0.924,-0.264,0.297
1679949897631,2023-03-27T15:44:57.631,46.46,0.922,-0.263,0.297
1679949897651,2023-03-27T15:44:57.651,46.48,0.925,-0.261,0.303
1679949897671,2023-03-27T15:44:57.671,46.5,0.928,-0.258,0.303
1679949897691,2023-03-27T15:44:57.691,46.52,0.926,-0.259,0.299
1679949897711,2023-03-27T15:44:57.711,46.54,0.923,-0.264,0.297
1679949897731,2023-03-27T15:44:57.731,46.56,0.925,-0.264,0.3
1679949897751,2023-03-27T15:44:57.751,46.58,0.927,-0.261,0.301
1679949897771,2023-03-27T15:44:57.771,46.6,0.927,-0.264,0.298
1679949897791,2023-03-27T15:44:57.791,46.62,0.927,-0.267,0.296
1679949897811,2023-03-27T15:44:57.811,46.64,0.925,-0.267,0.298
1679949897831,2023-03-27T15:44:57.831,46.66,0.923,-0.267,0.297
1679949897851,2023-03-27T15:44:57.851,46.68,0.922,-0.266,0.297
1679949897871,2023-03-27T15:44:57.871,46.7,0.923,-0.263,0.297
1679949897891,2023-03-27T15:44:57.891,46.72,0.926,-0.263,0.297
1679949897911,2023-03-27T15:44:57.911,46.74,0.926,-0.262,0.296
1679949897931,2023-03-27T15:44:57.931,46.76,0.924,-0.264,0.298
1679949897951,2023-03-27T15:44:57.951,46.78,0.925,-0.263,0.298
1679949897971,2023-03-27T15:44:57.971,46.8,0.925,-0.264,0.296
1679949897991,2023-03-27T15:44:57.991,46.82,0.925,-0.262,0.297
1679949898011,2023-03-27T15:44:58.011,46.84,0.925,-0.262,0.3
1679949898031,2023-03-27T15:44:58.031,46.86,0.923,-0.263,0.299
1679949898051,2023-03-27T15:44:58.051,46.88,0.925,-0.261,0.299
1679949898071,2023-03-27T15:44:58.071,46.9,0.923,-0.262,0.296
1679949898091,2023-03-27T15:44:58.091,46.92,0.926,-0.265,0.298
1679949898111,2023-03-27T15:44:58.111,46.94,0.925,-0.267,0.298
1679949898131,2023-03-27T15:44:58.131,46.96,0.924,-0.267,0.296
1679949898151,2023-03-27T15:44:58.151,46.98,0.925,-0.264,0.297
1679949898171,2023-03-27T15:44:58.171,47,0.924,-0.263,0.298
1679949898191,2023-03-27T15:44:58.191,47.02,0.925,-0.263,0.298
1679949898211,2023-03-27T15:44:58.211,47.04,0.924,-0.267,0.295
1679949898231,2023-03-27T15:44:58.231,47.06,0.925,-0.268,0.298
1679949898251,2023-03-27T15:44:58.251,47.08,0.926,-0.265,0.299
1679949898271,2023-03-27T15:44:58.271,47.1,0.923,-0.266,0.296
1679949898291,2023-03-27T15:44:58.291,47.12,0.922,-0.27,0.295
1679949898311,2023-03-27T15:44:58.311,47.14,0.927,-0.268,0.301
1679949898331,2023-03-27T15:44:58.331,47.16,0.924,-0.264,0.297
1679949898351,2023-03-27T15:44:58.351,47.18,0.918,-0.266,0.297
1679949898371,2023-03-27T15:44:58.371,47.2,0.919,-0.271,0.297
1679949898391,2023-03-27T15:44:58.391,47.22,0.925,-0.27,0.299
1679949898411,2023-03-27T15:44:58.411,47.24,0.927,-0.266,0.3
1679949898431,2023-03-27T15:44:58.431,47.26,0.925,-0.269,0.297
1679949898451,2023-03-27T15:44:58.451,47.28,0.922,-0.272,0.295
1679949898471,2023-03-27T15:44:58.471,47.3,0.923,-0.273,0.295
1679949898491,2023-03-27T15:44:58.491,47.32,0.923,-0.272,0.295
1679949898511,2023-03-27T15:44:58.511,47.34,0.922,-0.268,0.296
1679949898531,2023-03-27T15:44:58.531,47.36,0.924,-0.265,0.297
1679949898551,2023-03-27T15:44:58.551,47.38,0.925,-0.264,0.296
1679949898571,2023-03-27T15:44:58.571,47.4,0.924,-0.262,0.297
1679949898591,2023-03-27T15:44:58.591,47.42,0.926,-0.263,0.3
1679949898611,2023-03-27T15:44:58.611,47.44,0.926,-0.265,0.297
1679949898631,2023-03-27T15:44:58.631,47.46,0.925,-0.269,0.295
1679949898651,2023-03-27T15:44:58.651,47.48,0.922,-0.268,0.296
1679949898671,2023-03-27T15:44:58.671,47.5,0.923,-0.266,0.296
1679949898691,2023-03-27T15:44:58.691,47.52,0.925,-0.267,0.298
1679949898711,2023-03-27T15:44:58.711,47.54,0.923,-0.27,0.295
1679949898731,2023-03-27T15:44:58.731,47.56,0.924,-0.269,0.296
1679949898751,2023-03-27T15:44:58.751,47.58,0.923,-0.267,0.297
1679949898771,2023-03-27T15:44:58.771,47.6,0.925,-0.266,0.297
1679949898791,2023-03-27T15:44:58.791,47.62,0.924,-0.266,0.297
1679949898811,2023-03-27T15:44:58.811,47.64,0.922,-0.269,0.295
1679949898831,2023-03-27T15:44:58.831,47.66,0.923,-0.271,0.295
1679949898851,2023-03-27T15:44:58.851,47.68,0.925,-0.268,0.301
1679949898871,2023-03-27T15:44:58.871,47.7,0.923,-0.262,0.297
1679949898891,2023-03-27T15:44:58.891,47.72,0.923,-0.263,0.297
1679949898911,2023-03-27T15:44:58.911,47.74,0.925,-0.263,0.298
1679949898931,2023-03-27T15:44:58.931,47.76,0.927,-0.261,0.299
1679949898951,2023-03-27T15:44:58.951,47.78,0.928,-0.26,0.3
1679949898971,2023-03-27T15:44:58.971,47.8,0.922,-0.265,0.297
1679949898991,2023-03-27T15:44:58.991,47.82,0.92,-0.268,0.297
1679949899011,2023-03-27T15:44:59.011,47.84,0.923,-0.267,0.295
1679949899031,2023-03-27T15:44:59.031,47.86,0.928,-0.264,0.298
1679949899051,2023-03-27T15:44:59.051,47.88,0.928,-0.265,0.298
1679949899071,2023-03-27T15:44:59.071,47.9,0.925,-0.268,0.297
1679949899091,2023-03-27T15:44:59.091,47.92,0.922,-0.268,0.295
1679949899111,2023-03-27T15:44:59.111,47.94,0.921,-0.268,0.298
1679949899131,2023-03-27T15:44:59.131,47.96,0.924,-0.263,0.301
1679949899151,2023-03-27T15:44:59.151,47.98,0.928,-0.26,0.302
1679949899171,2023-03-27T15:44:59.171,48,0.925,-0.263,0.297
1679949899191,2023-03-27T15:44:59.191,48.02,0.924,-0.265,0.298
1679949899211,2023-03-27T15:44:59.211,48.04,0.922,-0.262,0.3
1679949899231,2023-03-27T15:44:59.231,48.06,0.923,-0.261,0.302
1679949899251,2023-03-27T15:44:59.251,48.08,0.925,-0.264,0.3
1679949899271,2023-03-27T15:44:59.271,48.1,0.924,-0.264,0.299
1679949899291,2023-03-27T15:44:59.291,48.12,0.925,-0.264,0.299
1679949899311,2023-03-27T15:44:59.311,48.14,0.925,-0.265,0.3
1679949899331,2023-03-27T15:44:59.331,48.16,0.922,-0.265,0.301
1679949899351,2023-03-27T15:44:59.351,48.18,0.922,-0.266,0.301
1679949899371,2023-03-27T15:44:59.371,48.2,0.924,-0.264,0.301
1679949899391,2023-03-27T15:44:59.391,48.22,0.924,-0.262,0.3
1679949899411,2023-03-27T15:44:59.411,48.24,0.924,-0.26,0.301
1679949899431,2023-03-27T15:44:59.431,48.26,0.924,-0.259,0.302
1679949899451,2023-03-27T15:44:59.451,48.28,0.922,-0.26,0.302
1679949899471,2023-03-27T15:44:59.471,48.3,0.925,-0.261,0.303
1679949899491,2023-03-27T15:44:59.491,48.32,0.925,-0.261,0.3
1679949899511,2023-03-27T15:44:59.511,48.34,0.925,-0.261,0.299
1679949899531,2023-03-27T15:44:59.531,48.36,0.925,-0.257,0.3
1679949899551,2023-03-27T15:44:59.551,48.38,0.931,-0.255,0.304
1679949899571,2023-03-27T15:44:59.571,48.4,0.922,-0.258,0.299
1679949899591,2023-03-27T15:44:59.591,48.42,0.918,-0.262,0.297
1679949899611,2023-03-27T15:44:59.611,48.44,0.925,-0.261,0.302
1679949899631,2023-03-27T15:44:59.631,48.46,0.93,-0.26,0.305
1679949899651,2023-03-27T15:44:59.651,48.48,0.929,-0.259,0.3
1679949899671,2023-03-27T15:44:59.671,48.5,0.925,-0.262,0.298
1679949899691,2023-03-27T15:44:59.691,48.52,0.923,-0.262,0.298
1679949899711,2023-03-27T15:44:59.711,48.54,0.924,-0.261,0.3
1679949899731,2023-03-27T15:44:59.731,48.56,0.925,-0.26,0.302
1679949899751,2023-03-27T15:44:59.751,48.58,0.924,-0.259,0.303
1679949899771,2023-03-27T15:44:59.771,48.6,0.927,-0.257,0.301
1679949899791,2023-03-27T15:44:59.791,48.62,0.926,-0.257,0.301
1679949899811,2023-03-27T15:44:59.811,48.64,0.923,-0.258,0.303
1679949899831,2023-03-27T15:44:59.831,48.66,0.924,-0.26,0.303
1679949899851,2023-03-27T15:44:59.851,48.68,0.923,-0.261,0.302
1679949899871,2023-03-27T15:44:59.871,48.7,0.926,-0.258,0.302
1679949899891,2023-03-27T15:44:59.891,48.72,0.927,-0.255,0.304
1679949899911,2023-03-27T15:44:59.911,48.74,0.926,-0.257,0.305
1679949899931,2023-03-27T15:44:59.931,48.76,0.925,-0.258,0.302
1679949899951,2023-03-27T15:44:59.951,48.78,0.927,-0.255,0.304
1679949899971,2023-03-27T15:44:59.971,48.8,0.924,-0.256,0.303
1679949899991,2023-03-27T15:44:59.991,48.82,0.924,-0.258,0.301
1679949900011,2023-03-27T15:45:00.011,48.84,0.925,-0.26,0.304
1679949900031,2023-03-27T15:45:00.031,48.86,0.927,-0.259,0.303
1679949900051,2023-03-27T15:45:00.051,48.88,0.925,-0.258,0.304
1679949900071,2023-03-27T15:45:00.071,48.9,0.926,-0.259,0.301
1679949900091,2023-03-27T15:45:00.091,48.92,0.925,-0.261,0.297
1679949900111,2023-03-27T15:45:00.111,48.94,0.926,-0.258,0.3
1679949900131,2023-03-27T15:45:00.131,48.96,0.927,-0.256,0.305
1679949900151,2023-03-27T15:45:00.151,48.98,0.924,-0.257,0.298
1679949900171,2023-03-27T15:45:00.171,49,0.923,-0.264,0.296
1679949900191,2023-03-27T15:45:00.191,49.02,0.923,-0.267,0.297
1679949900211,2023-03-27T15:45:00.211,49.04,0.924,-0.264,0.298
1679949900231,2023-03-27T15:45:00.231,49.06,0.928,-0.262,0.3
1679949900251,2023-03-27T15:45:00.251,49.08,0.927,-0.265,0.297
1679949900271,2023-03-27T15:45:00.271,49.1,0.924,-0.267,0.297
1679949900291,2023-03-27T15:45:00.291,49.12,0.922,-0.268,0.294
1679949900311,2023-03-27T15:45:00.311,49.14,0.921,-0.268,0.295
1679949900331,2023-03-27T15:45:00.331,49.16,0.924,-0.265,0.299
1679949900351,2023-03-27T15:45:00.351,49.18,0.927,-0.262,0.3
1679949900371,2023-03-27T15:45:00.371,49.2,0.926,-0.263,0.297
1679949900391,2023-03-27T15:45:00.391,49.22,0.925,-0.261,0.297
1679949900411,2023-03-27T15:45:00.411,49.24,0.926,-0.26,0.299
1679949900431,2023-03-27T15:45:00.431,49.26,0.926,-0.259,0.299
1679949900451,2023-03-27T15:45:00.451,49.28,0.926,-0.259,0.298
1679949900471,2023-03-27T15:45:00.471,49.3,0.927,-0.263,0.297
1679949900491,2023-03-27T15:45:00.491,49.32,0.923,-0.268,0.296
1679949900511,2023-03-27T15:45:00.511,49.34,0.924,-0.267,0.295
1679949900531,2023-03-27T15:45:00.531,49.36,0.925,-0.263,0.299
1679949900551,2023-03-27T15:45:00.551,49.38,0.924,-0.265,0.3
1679949900571,2023-03-27T15:45:00.571,49.4,0.927,-0.267,0.296
1679949900591,2023-03-27T15:45:00.591,49.42,0.925,-0.264,0.294
1679949900611,2023-03-27T15:45:00.611,49.44,0.922,-0.265,0.298
1679949900631,2023-03-27T15:45:00.631,49.46,0.926,-0.265,0.299
